id,lnannualrt,exper,tenure,female,hours_cat,ethnicgrp_cat,ratingfill_cat,hosp_cat,jobfunc_cat,jobsubfunc_cat,year,annualrt
46085,11.1271925,43.2219162,40.34794617,1,1,BLACK,KC,Hospital C,Finance,Other,2015,67995.20706
47117,10.88816929,27.32328796,0.89041096,1,1,WHITE,KC,HQ,Finance,Other,2015,53539.19538
77689,10.58928776,7.857534409,0.600000024,1,1,WHITE,NA,HQ,Finance,Other,2015,39707.19791
75746,10.5562706,21.21917725,15.81095886,0,1,WHITE,KC,HQ,Finance,Other,2015,38417.58588
44477,10.31012535,18.18082047,0.238356158,1,1,WHITE,NA,Hospital A,Finance,Other,2015,30035.20135
61711,10.60848427,51.65753174,3.295890331,1,1,BLACK,RM,Hospital B,Finance,Other,2015,40476.80076
73318,10.60694122,21.75616455,8.268492699,1,1,BLACK,KC,HQ,Finance,Other,2015,40414.39139
70983,10.37058735,9.928766251,1.753424644,1,1,BLACK,BE,HQ,Finance,Other,2015,31907.21213
85651,11.5525465,16.01369858,1.408219218,1,1,WHITE,RM,HQ,Finance,Management,2015,104041.6419
44100,10.35083675,6.56438446,5.128767014,1,1,BLACK,KC,HQ,Finance,Other,2015,31283.20822
85220,10.58928776,30.95068359,8.578082085,1,1,A,BE,Hospital A,Finance,Other,2015,39707.19791
70784,11.40132332,15.52328873,1.235616446,1,1,WHITE,RM,HQ,Finance,Management,2015,89440.00269
89930,10.54264355,41.3698616,4.553424835,1,1,BLACK,KC,Hospital B,Finance,Other,2015,37897.61829
88378,10.83265495,40.63835526,0.832876742,1,1,BLACK,NA,Hospital B,Finance,Coders,2015,50647.99649
53334,10.48153782,30.75616455,4.860273838,0,1,BLACK,KC,HQ,Finance,Other,2015,35651.19048
88877,10.55084229,24.52602768,1.312328815,1,1,BLACK,KC,Hospital A,Finance,Other,2015,38209.60815
66392,10.75939941,42.37534332,0.295890421,1,1,ASIAN,NA,Hospital A,Finance,Coders,2015,47070.38973
84006,10.4331274,29.03561783,7.679451942,1,1,PACIF,KC,HQ,Finance,Other,2015,33966.41099
60889,10.83961201,27.27945328,3.805479527,1,1,WHITE,KC,HQ,Finance,Coders,2015,51001.58589
39420,10.54264355,16.4876709,3.095890522,1,1,BLACK,KC,HQ,Finance,Other,2015,37897.61829
41225,10.4127121,27.73698807,8.887671471,1,1,WHITE,KC,Hospital C,Finance,Other,2015,33280.00673
69806,10.48328686,16.61917877,1.158904076,1,1,BLACK,KC,HQ,Finance,Other,2015,35713.60036
53532,10.92665768,32.15616608,0.221917808,1,1,WHITE,NA,HQ,Finance,Subject Ma,2015,55640.00171
69291,10.54209423,29.11507034,2.210958958,1,1,WHITE,KC,HQ,Finance,Other,2015,37876.80622
72980,10.47978592,15.6109581,0.375342458,1,1,WHITE,NA,HQ,Finance,Other,2015,35588.78785
51364,10.31702709,4.54520607,1.772602797,1,1,WHITE,KC,Hospital B,Finance,Other,2015,30243.21352
80350,10.59294796,38.49863052,0.600000024,1,1,WHITE,NA,Hospital A,Finance,Other,2015,39852.80058
62070,10.58034325,43.2219162,37.25205612,1,1,WHITE,KC,Hospital C,Finance,Other,2015,39353.62008
77479,10.68892193,40.92328644,5.161643982,1,1,BLACK,KC,HQ,Finance,Other,2015,43867.18953
40823,10.37643719,29.71506882,4.035616398,1,1,BLACK,BE,HQ,Finance,Other,2015,32094.41117
43925,10.37058735,13.77260208,4.610959053,1,1,WHITE,KC,HQ,Finance,Other,2015,31907.21213
71103,11.42590237,29.43561554,3.578082085,1,1,BLACK,RM,HQ,Finance,Subject Ma,2015,91665.59222
84437,10.37058735,34.29040909,2.789041042,0,1,BLACK,KC,Hospital A,Finance,Other,2015,31907.21213
47510,11.50505447,51.15616608,17.3643837,1,1,WHITE,KC,Hospital D,Finance,Coders,2015,99215.9904
37302,10.53326893,45.72602844,2.789041042,1,1,MULTI,KC,HQ,Finance,Other,2015,37544.00267
91330,10.52604103,6.235616684,0.391780823,1,1,BLACK,NA,HQ,Finance,Other,2015,37273.6168
62659,10.72157383,41.57534409,22.08219147,1,1,WHITE,KC,Hospital C,Finance,Other,2015,45323.1777
63228,10.45553207,31.51506805,8.484931946,1,1,BLACK,NA,HQ,Finance,Other,2015,34736.00632
45084,10.38096333,32.7589035,2.997260332,0,1,WHITE,KC,HQ,Finance,Other,2015,32240.00416
36364,10.40889168,22.35616302,0.12328767,0,1,BLACK,NA,HQ,Finance,Other,2015,33153.10571
59050,10.65320396,39.17808151,25.16986275,1,1,BLACK,RM,HQ,Finance,Other,2015,42327.99491
51153,10.83224392,38.31232834,23.52054787,1,0,BLACK,KC,Hospital B,Finance,Coders,2015,50627.18274
59864,10.48270416,37.8520546,0.816438377,1,1,WHITE,NA,HQ,Finance,Other,2015,35692.79628
68829,11.23579025,38.50959015,16.76986313,1,1,BLACK,KC,Hospital B,Finance,Coders,2015,75795.20058
76306,10.38289642,22.7780838,0.046575341,1,1,WHITE,NA,HQ,Finance,Other,2015,32302.38751
73444,11.13693333,32.24383545,5.378082275,1,1,ASIAN,RM,HQ,Finance,Coders,2015,68660.7731
74160,10.23612404,19.15342331,1.649315119,1,1,WHITE,KC,HQ,Finance,Other,2015,27892.80471
68761,10.29266071,5.750684738,2.578082085,1,1,BLACK,KC,Hospital A,Finance,Other,2015,29515.20146
54340,10.57504368,32.70137024,11.56712341,1,1,WHITE,KC,HQ,Finance,Other,2015,39145.61454
38295,11.19803905,15.50136948,5.378082275,0,1,WHITE,KC,HQ,Finance,Subject Ma,2015,72987.17756
59029,10.38096333,18.00273895,0.391780823,1,1,WHITE,NA,HQ,Finance,Other,2015,32240.00416
41875,10.53049469,31.90958786,5.276712418,1,1,BLACK,RM,Hospital B,Finance,Other,2015,37439.99099
36348,10.4127121,24.91233063,5.276712418,0,1,WHITE,KC,HQ,Finance,Other,2015,33280.00673
38660,10.58928776,38.61643982,17.08219147,1,1,WHITE,KC,HQ,Finance,Other,2015,39707.19791
80346,10.91386604,38.31232834,37.25205612,1,1,WHITE,KC,Hospital B,Finance,Coders,2015,54932.80792
53231,10.59451294,35.10684967,12.16438389,1,1,WHITE,RM,HQ,Finance,Other,2015,39915.21823
47693,10.31427193,4.416439056,0.468493164,1,1,BLACK,NA,Hospital C,Finance,Other,2015,30160.00316
39216,10.85899925,35.09589005,30.69315147,1,1,BLACK,KC,HQ,Finance,Subject Ma,2015,52000.01325
56770,11.29000187,17.59452057,3.939726114,1,1,WHITE,KC,HQ,Finance,Management,2015,80017.59838
57169,10.52492428,9.460273743,1.465753436,1,1,BLACK,RM,HQ,Finance,Other,2015,37232.01462
78374,10.52044487,39.75068665,0.410958916,1,1,BLACK,NA,HQ,Finance,Other,2015,37065.6102
50338,10.62277031,40.78356171,17.59452057,1,1,BLACK,KC,Hospital A,Finance,Other,2015,41059.20422
56498,10.39505672,17.41643906,0.334246576,1,1,BLACK,NA,HQ,Finance,Other,2015,32697.59231
90762,10.67025661,38.64657593,27.78082275,1,1,WHITE,KC,Hospital A,Finance,Other,2015,43055.98888
44398,10.41769981,13.4383564,6.353424549,1,1,WHITE,KC,HQ,Finance,Other,2015,33446.41262
87820,10.5023241,18.40274048,5.032876492,0,1,BLACK,KC,HQ,Finance,Other,2015,36400.00184
42849,10.41520882,16.61917877,6.230136871,1,1,BLACK,KC,HQ,Finance,Other,2015,33363.20138
36770,10.4127121,44.13150787,13.04657555,1,0,BLACK,KC,Hospital B,Finance,Other,2015,33280.00673
66622,11.1332922,25.23561478,4.687671185,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,68411.22499
47540,11.48043537,19.92328644,14.77260303,0,1,WHITE,RM,HQ,Finance,Management,2015,96803.20395
41723,10.11951447,8.383562088,0.446575344,1,1,WHITE,NA,Hospital A,Finance,Other,2015,24822.71562
58708,10.94554329,38.93972778,10.28767109,1,1,BLACK,RM,Hospital C,Finance,Subject Ma,2015,56700.78244
74609,10.67795658,34.98082352,0.909589052,1,1,WHITE,KC,HQ,Finance,Coders,2015,43388.79821
67310,10.63585567,36.13972473,3.410959005,1,1,ASIAN,KC,Hospital A,Finance,Other,2015,41600.00951
84765,10.53437614,37.15890503,11.05479431,1,1,BLACK,KC,Hospital A,Finance,Other,2015,37585.59501
85092,10.48909378,10.51506805,2.232876778,1,1,WHITE,KC,HQ,Finance,Other,2015,35921.58979
90062,11.13511467,10.43287659,8.35068512,0,1,BLACK,KC,HQ,Finance,Subject Ma,2015,68536.01619
69820,10.63184738,42.57808304,10.15342426,1,1,BLACK,KC,HQ,Finance,Other,2015,41433.59821
66806,11.27057838,54.9315033,26.95342445,0,1,WHITE,KC,Hospital A,Finance,Coders,2015,78478.37471
72571,10.58034325,31.78082275,3.578082085,1,1,WHITE,KC,HQ,Finance,Other,2015,39353.62008
56903,10.73252869,42.98356247,27.91232872,1,1,WHITE,KC,HQ,Finance,Other,2015,45822.41618
48150,10.49544334,26.37808228,1.158904076,1,1,BLACK,KC,HQ,Finance,Other,2015,36150.40186
45132,10.61361027,19.92328644,4.994520664,1,1,BLACK,KC,HQ,Finance,Other,2015,40684.81751
71979,10.31771374,36.84931564,32.9753418,1,0,MULTI,KC,Hospital B,Finance,Other,2015,30263.98702
82912,10.40139866,35.23287582,8.619177818,1,1,WHITE,KC,HQ,Finance,Other,2015,32905.61723
61981,10.86418533,24.95068359,2.619178057,1,1,ASIAN,BE,HQ,Finance,Subject Ma,2015,52270.39002
48963,10.2611618,5.241096497,0.12328767,1,1,BLACK,NA,Hospital A,Finance,Other,2015,28599.99449
37503,10.81900978,16.50136948,5.1095891,1,1,ASIAN,RM,HQ,Finance,Subject Ma,2015,49961.58958
65026,10.20060062,49.89862823,11.66849327,1,1,WHITE,BE,Hospital A,Finance,Other,2015,26919.34963
63175,10.56220913,30.78082275,0.331506848,0,1,WHITE,NA,Hospital A,Finance,Other,2015,38646.40863
50511,10.51312256,42.32328796,8.369862556,1,1,HISPA,KC,HQ,Finance,Other,2015,36795.1955
73179,10.55735302,40.74794388,2.501369953,1,1,BLACK,KC,HQ,Finance,Other,2015,38459.19237
47009,10.90778923,48.69589233,3.295890331,1,1,WHITE,KC,HQ,Finance,Coders,2015,54600.00375
57635,11.50001049,31.99452209,1.312328815,0,1,WHITE,RM,Hospital B,Finance,Management,2015,98716.80659
83667,11.35125351,41.49863052,10.99726009,1,1,WHITE,RM,HQ,Finance,Subject Ma,2015,85072.02329
62170,10.98827171,27.17808151,2.830137014,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,59176.02249
43073,12.0375309,9.356164932,6.049314976,1,1,WHITE,RM,HQ,Finance,Management,2015,168979.1982
70098,10.24650955,8.315069199,2.827397346,1,0,WHITE,KC,Hospital A,Finance,Other,2015,28183.99526
85230,10.31358147,6.45479393,0.200000003,1,1,BLACK,NA,HQ,Finance,Other,2015,30139.18607
61300,11.57742405,22.38630295,11.55342484,1,1,WHITE,KC,Hospital A,Finance,Management,2015,106662.4068
52542,11.19860935,38.70959091,36.19726181,1,0,WHITE,KC,Hospital A,Finance,Coders,2015,73028.81382
45882,10.50055122,28.54246521,2.673972607,1,1,WHITE,KC,HQ,Finance,Other,2015,36335.52616
81806,10.63134575,29.59999847,8.578082085,1,1,WHITE,KC,HQ,Finance,Other,2015,41412.81897
42523,10.83961201,19.92328644,1.273972631,0,1,HISPA,RM,HQ,Finance,Subject Ma,2015,51001.58589
80586,10.34817314,14.00547791,3.479452133,1,1,WHITE,KC,HQ,Finance,Other,2015,31199.99275
82863,10.31427193,9.150684357,1.391780853,1,1,BLACK,KC,Hospital D,Finance,Other,2015,30160.00316
49423,10.67795658,28.36164474,2.827397346,1,1,BLACK,KC,HQ,Finance,Other,2015,43388.79821
88435,10.67795658,39.7287674,16.65205574,1,1,BLACK,KC,Hospital B,Finance,Coders,2015,43388.79821
63823,11.31007481,12.03013611,4.572602749,0,1,WHITE,KC,HQ,Finance,Subject Ma,2015,81640.01545
73187,10.40958214,30.04383469,3.383561611,1,1,WHITE,KC,HQ,Finance,Other,2015,33176.00452
83232,10.44348335,19.50136948,3.383561611,0,1,WHITE,KC,HQ,Finance,Other,2015,34319.9931
40517,10.20199108,6.323287964,4.515068531,1,0,WHITE,KC,Hospital A,Finance,Other,2015,26956.80587
87916,11.13177013,13.72054863,5.032876492,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,68307.17792
65196,11.68492699,7.857534409,0.230136991,1,1,WHITE,NA,HQ,Finance,Management,2015,118767.9641
75588,10.67795658,27.27945328,3.578082085,1,1,BLACK,KC,HQ,Finance,Other,2015,43388.79821
57345,11.63795662,36.13972473,14.87123299,1,1,WHITE,KC,Hospital D,Finance,Management,2015,113318.3756
60520,11.4726696,13.64931488,0.430136979,1,1,WHITE,NA,HQ,Finance,Management,2015,96054.36396
47054,10.32865047,9.200000763,6.452054977,0,1,MULTI,KC,HQ,Finance,Other,2015,30596.79288
49485,11.18859005,20.56438446,12.89315033,1,1,ASIAN,KC,Hospital A,Finance,Coders,2015,72300.76939
52547,10.57131672,22.18904114,4.994520664,1,1,A,KC,HQ,Finance,Other,2015,38999.99196
81413,10.47333622,30.75616455,0.775342464,1,1,WHITE,NA,HQ,Finance,Other,2015,35359.9895
59194,10.85217571,31.69041061,8.268492699,0,1,WHITE,RM,HQ,Finance,Subject Ma,2015,51646.39692
61136,11.64854622,42.32328796,11.09315109,1,0,WHITE,KC,Hospital B,Finance,Coders,2015,114524.7481
44422,10.52044487,38.49863052,16.76164436,1,1,BLACK,KC,HQ,Finance,Other,2015,37065.6102
83234,10.31427193,31.52054977,0.106849313,1,1,BLACK,KC,Hospital A,Finance,Other,2015,30160.00316
76895,10.4656601,12.42191696,1.389041066,1,1,WHITE,KC,HQ,Finance,Other,2015,35089.60091
87260,10.66152287,18.44657516,2.616438389,1,1,WHITE,RM,HQ,Finance,Other,2015,42681.58601
40417,10.34817314,32.67397308,18.16986275,1,0,BLACK,KC,Hospital D,Finance,Other,2015,31199.99275
45964,10.63585567,34.45753479,14.98630142,1,1,BLACK,KC,HQ,Finance,Other,2015,41600.00951
68168,10.47978592,37.49863052,0.813698649,1,1,MULTI,NA,Hospital C,Finance,Other,2015,35588.78785
60700,10.87013626,32.04109573,5.586301327,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,52582.37471
82694,10.55247402,26.47397232,8.695890427,1,1,BLACK,KC,HQ,Finance,Other,2015,38272.00707
84068,10.49544334,10.51506805,5.186301231,1,1,WHITE,KC,HQ,Finance,Other,2015,36150.40186
44045,10.28132153,9.28219223,0.698630154,0,1,BLACK,NA,Hospital A,Finance,Other,2015,29182.41339
73507,11.30803394,16.4876709,1.235616446,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,81473.56927
81790,11.13177013,33.96986389,0.816438377,1,1,HISPA,NA,Hospital B,Finance,Coders,2015,68307.17792
46747,10.68273926,9.356164932,1.389041066,1,1,ASIAN,KC,HQ,Finance,Other,2015,43596.80984
90105,10.60591125,26.99452209,10.11506844,1,1,WHITE,RM,HQ,Finance,Other,2015,40372.78728
72970,10.64134026,33.16986465,5.723287582,1,1,WHITE,KC,HQ,Finance,Other,2015,41828.79495
57548,10.63835239,27.40821838,3.517808199,1,1,WHITE,KC,HQ,Finance,Other,2015,41704.00282
49314,10.34550285,9.446575165,0.526027381,1,1,WHITE,NA,HQ,Finance,Other,2015,31116.79092
84561,10.65810585,25.29315186,0.794520557,1,1,WHITE,NA,HQ,Finance,Other,2015,42535.99128
91583,10.25532722,16.02739716,0.312328756,1,1,WHITE,NA,Hospital A,Finance,Other,2015,28433.61141
43233,10.59294796,41.8520546,21.41095924,1,0,BLACK,KC,Hospital B,Finance,Other,2015,39852.80058
74266,10.41146088,13.32328796,6.230136871,1,1,WHITE,KC,HQ,Finance,Other,2015,33238.39214
79958,10.75585842,30.78082275,11.66849327,1,1,BLACK,KC,HQ,Finance,Subject Ma,2015,46904.00857
87914,10.62933445,32.46849442,2.04383564,1,1,WHITE,KC,Hospital A,Finance,Other,2015,41329.60911
88641,10.82275009,16.76438522,0.249315068,1,1,WHITE,NA,Hospital B,Finance,Coders,2015,50148.81137
39714,10.38096333,9.728767395,0.372602731,1,1,BLACK,NA,HQ,Finance,Other,2015,32240.00416
37962,10.58823967,14.1232872,3.400000095,1,1,WHITE,KC,HQ,Finance,Other,2015,39665.60307
49869,10.32251358,7.315069199,1.235616446,1,1,WHITE,KC,Hospital A,Finance,Other,2015,30409.59858
56956,10.52771282,3.769863129,2.643835545,0,1,BLACK,KC,HQ,Finance,Other,2015,37335.98261
62308,10.24650955,25.49589157,0.200000003,1,0,WHITE,NA,Hospital A,Finance,Other,2015,28183.99526
71229,11.31996155,40.78356171,17.55616379,1,1,WHITE,RM,HQ,Finance,Subject Ma,2015,82451.17244
55138,10.90778923,24.6109581,17.11506844,1,1,BLACK,RM,Hospital C,Finance,Subject Ma,2015,54600.00375
56202,10.70164299,32.49589157,5.915068626,1,1,BLACK,RM,HQ,Finance,Other,2015,44428.79126
52917,10.53879356,10.43287659,2.830137014,1,1,BLACK,BE,HQ,Finance,Other,2015,37751.9936
55324,10.42821598,18.60274124,1.465753436,1,1,WHITE,KC,HQ,Finance,Other,2015,33799.99659
84393,11.37206173,37.02739716,38.84383392,1,1,WHITE,KC,Hospital D,Finance,Subject Ma,2015,86860.7664
77276,10.32933044,27.57534409,0.161643833,1,1,WHITE,NA,HQ,Finance,Other,2015,30617.60485
71683,10.31358147,7.315069199,0.353424668,1,1,WHITE,NA,Hospital A,Finance,Other,2015,30139.18607
42068,10.46031094,16.10411072,1.082191825,1,1,BLACK,KC,HQ,Finance,Other,2015,34902.40217
89021,10.54264355,16.17534256,0.238356158,1,1,BLACK,NA,HQ,Finance,Other,2015,37897.61829
71025,10.47861671,5.758903503,0.200000003,1,1,BLACK,NA,HQ,Finance,Other,2015,35547.20159
80270,10.19268799,14.2410965,0.200000003,1,0,BLACK,NA,Hospital D,Finance,Other,2015,26707.18711
53278,10.601264,18.21096039,9.304109573,1,1,BLACK,KC,Hospital A,Finance,Other,2015,40185.59994
55101,11.18455505,19.49589157,2.501369953,0,1,MULTI,KC,HQ,Finance,Subject Ma,2015,72009.62385
46635,10.33448029,30.59725952,0.12328767,1,1,WHITE,NA,HQ,Finance,Other,2015,30775.68735
38795,10.71327972,12.77260208,1.350684881,1,1,WHITE,KC,HQ,Finance,Other,2015,44948.81712
88459,10.85136986,24.10958862,2.194520473,1,1,ASIAN,KC,HQ,Finance,Subject Ma,2015,51604.79419
79770,10.39295578,43.91233063,5.915068626,1,1,WHITE,KC,HQ,Finance,Other,2015,32628.9686
36150,10.57610512,37.1424675,13.01095867,1,1,BLACK,KC,HQ,Finance,Other,2015,39187.1873
47047,10.38995457,7.090410233,0.276712328,1,1,BLACK,NA,HQ,Finance,Other,2015,32531.18891
56372,11.31996155,43.86301422,20.5863018,1,1,WHITE,KC,HQ,Finance,Management,2015,82451.17244
87647,10.31427193,8.463014603,4.317808151,1,1,MULTI,KC,HQ,Finance,Other,2015,30160.00316
47751,11.50001049,19.34520721,0.238356158,1,1,WHITE,NA,HQ,Finance,Management,2015,98716.80659
56651,10.47039127,42.84109497,4.320548058,0,1,WHITE,KC,HQ,Finance,Other,2015,35256.00941
75515,10.79754925,17.47397232,11.51506805,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,48900.81039
66691,11.19518566,16.58082199,2.095890522,1,1,BLACK,KC,Hospital A,Finance,Coders,2015,72779.21326
37096,10.49371529,27.94246674,0.430136979,1,1,BLACK,NA,HQ,Finance,Other,2015,36087.98582
83632,10.7035141,30.43287659,4.323287487,1,1,WHITE,KC,HQ,Finance,Other,2015,44512.0002
38551,10.58403587,25.70137024,13.66301346,1,1,WHITE,RM,HQ,Finance,Other,2015,39499.20695
36922,10.30296707,14.2410965,0.526027381,1,1,WHITE,KC,Hospital C,Finance,Other,2015,29820.96867
75762,10.40644264,49.38356018,41.79452133,1,1,WHITE,KC,Hospital D,Finance,Other,2015,33072.01192
47738,10.32660961,18.35890579,0.216438353,1,1,WHITE,NA,HQ,Finance,Other,2015,30534.41269
78207,10.34817314,5.260274887,0.312328756,1,1,BLACK,NA,Hospital A,Finance,Other,2015,31199.99275
79929,10.60694122,12.70137024,2.558904171,1,1,ASIAN,KC,HQ,Finance,Other,2015,40414.39139
78419,10.88349628,39.53150558,37.25205612,1,1,WHITE,RM,Hospital A,Finance,Coders,2015,53289.59016
52685,10.94554329,48.5123291,24.88493156,1,1,WHITE,KC,HQ,Finance,Other,2015,56700.78244
53343,10.51312256,29.43561554,7.2191782,1,1,WHITE,RM,HQ,Finance,Other,2015,36795.1955
66453,10.43496227,9.230136871,7.871232986,1,1,WHITE,KC,HQ,Finance,Other,2015,34028.79213
42094,10.29266071,18.35890579,0.334246576,1,1,BLACK,NA,Hospital B,Finance,Other,2015,29515.20146
88048,10.45971489,24.77534103,16.86575317,1,1,WHITE,KC,HQ,Finance,Other,2015,34881.60492
83540,10.81900978,30.15616608,8.139725685,0,1,BLACK,NA,Hospital C,Finance,Subject Ma,2015,49961.58958
47438,10.4127121,26.81095886,0.046575341,1,1,WHITE,NA,HQ,Finance,Other,2015,33280.00673
89348,10.67363262,23.8520546,0.501369834,1,1,BLACK,NA,HQ,Finance,Other,2015,43201.59184
50214,10.51875973,6.452054977,0.506849289,1,1,BLACK,NA,HQ,Finance,Other,2015,37003.20197
49328,10.72437,42.84109497,16.290411,1,1,WHITE,KC,HQ,Finance,Other,2015,45450.0865
45166,11.65271568,28.17260361,4.841095924,1,1,WHITE,RM,HQ,Finance,Management,2015,115003.2517
72487,10.53492928,8.334245682,1.235616446,1,1,WHITE,KC,HQ,Finance,Other,2015,37606.39052
43884,10.80348587,43.4931488,24.25205421,1,0,BLACK,KC,Hospital B,Finance,Coders,2015,49191.97947
59852,10.93965721,29.51780701,0.331506848,1,1,WHITE,NA,HQ,Finance,Subject Ma,2015,56368.01751
43638,10.4127121,24.52602768,0.775342464,1,1,BLACK,NA,Hospital A,Finance,Other,2015,33280.00673
81470,10.53215981,20.66301346,9.443835258,0,1,BLACK,KC,HQ,Finance,Other,2015,37502.38483
69154,11.4726696,34.98082352,17.55616379,1,1,WHITE,RM,HQ,Finance,Management,2015,96054.36396
71827,10.26985168,30.40000153,16.74246597,1,0,WHITE,KC,Hospital A,Finance,Other,2015,28849.60801
70431,10.53713989,19.49589157,8.86849308,1,1,BLACK,RM,HQ,Finance,Other,2015,37689.6158
37640,11.19547081,13.88767052,3.479452133,1,1,BLACK,KC,HQ,Finance,Subject Ma,2015,72799.96911
88985,10.83961201,36.58356094,4.994520664,1,1,WHITE,KC,Hospital A,Finance,Subject Ma,2015,51001.58589
67173,11.30803394,39.28767014,30.69315147,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,81473.56927
45872,10.73025608,33.8575325,15.94520569,1,1,MULTI,KC,HQ,Finance,Coders,2015,45718.39812
72888,10.45073032,20.63287735,7.331506729,1,1,WHITE,KC,HQ,Finance,Other,2015,34569.6125
56000,10.94554329,13.72054863,3.07671237,1,1,WHITE,KC,HQ,Finance,Other,2015,56700.78244
65104,10.53049469,43.80273819,2.789041042,1,1,BLACK,KC,HQ,Finance,Other,2015,37439.99099
66404,10.50972557,16.20821762,3.709589005,1,1,WHITE,KC,HQ,Finance,Other,2015,36670.41473
66241,10.64431953,7.547945023,0.063013695,1,1,BLACK,NA,HQ,Finance,Other,2015,41953.6004
62983,10.83224392,30.94520569,3.767123222,0,1,BLACK,NA,HQ,Finance,Subject Ma,2015,50627.18274
53573,10.65663815,23.8520546,3.260273933,0,1,HISPA,KC,HQ,Finance,Other,2015,42473.6068
63927,10.55789375,38.59999847,8.676712036,1,1,WHITE,KC,Hospital B,Finance,Other,2015,38479.99416
83402,10.30596161,16.66027451,3.172602654,1,1,WHITE,KC,Hospital A,Finance,Other,2015,29910.40251
67500,10.40329266,8.876712799,0.219178081,1,1,BLACK,NA,HQ,Finance,Other,2015,32967.99944
74845,10.47861671,30.66575241,2.060273886,1,0,WHITE,KC,Hospital B,Finance,Other,2015,35547.20159
90618,10.92665768,29.35068512,1.446575284,1,1,BLACK,RM,Hospital A,Finance,Coders,2015,55640.00171
45971,10.53437614,10.6794529,3.843835592,1,1,WHITE,RM,Hospital A,Finance,Other,2015,37585.59501
43253,10.17381954,9.068492889,1.750684977,1,1,WHITE,KC,Hospital A,Finance,Other,2015,26207.98834
44754,10.52044487,48.91233063,28.25753403,0,1,BLACK,RM,Hospital D,Finance,Other,2015,37065.6102
49539,10.29547596,19.15342331,5.895890236,1,1,WHITE,KC,HQ,Finance,Other,2015,29598.4111
50579,10.44771671,14.7780838,2.830137014,1,1,BLACK,BE,Hospital A,Finance,Other,2015,34465.58996
72400,10.41520882,33.01095963,9.232876778,1,1,WHITE,KC,HQ,Finance,Other,2015,33363.20138
64737,10.37708473,27.96438217,0.852054775,1,1,MULTI,KC,Hospital C,Finance,Other,2015,32115.20047
46160,10.2611618,7.501369476,0.331506848,1,1,MULTI,NA,HQ,Finance,Other,2015,28599.99449
41984,10.36535835,7.501369476,5.484931469,1,1,WHITE,KC,HQ,Finance,Other,2015,31740.80489
41205,10.62226391,44.43287659,17.76164436,1,1,WHITE,KC,Hospital C,Finance,Other,2015,41038.41706
74166,10.49946308,9.093151093,5.339725971,1,1,BLACK,KC,HQ,Finance,Other,2015,36296.00944
85714,10.50972557,18.60274124,0.372602731,1,1,BLACK,NA,HQ,Finance,Other,2015,36670.41473
88214,10.601264,39.51780701,6.797260284,1,1,WHITE,KC,Hospital B,Finance,Other,2015,40185.59994
67048,10.47978592,31.51506805,0.334246576,1,1,BLACK,NA,HQ,Finance,Other,2015,35588.78785
61803,11.6699295,39.74794388,28.43013763,0,1,ASIAN,RM,Hospital B,Finance,Management,2015,117000.034
57815,11.27586555,25.23561478,1.791780829,1,1,WHITE,KC,Hospital A,Finance,Subject Ma,2015,78894.40208
62898,10.44044876,24.95068359,0.526027381,1,1,BLACK,NA,HQ,Finance,Other,2015,34216.0038
61447,10.38611126,20.55616379,2.041095972,1,1,WHITE,KC,HQ,Finance,Other,2015,32406.4015
52319,10.29828262,14.30411148,4.572602749,1,1,WHITE,KC,Hospital D,Finance,Other,2015,29681.60057
88130,12.00309467,38.20273972,15.61917782,0,1,WHITE,KC,Hospital A,Finance,Management,2015,163259.2445
79511,10.50346661,22.36164474,5.317808151,1,1,BLACK,KC,Hospital A,Finance,Other,2015,36441.61268
64892,10.61667252,33.81643677,15.35068512,0,1,WHITE,KC,HQ,Finance,Other,2015,40809.59547
85100,10.49544334,27.70137024,0.216438353,1,1,BLACK,NA,HQ,Finance,Other,2015,36150.40186
79457,11.31591702,29.57534409,2.843835592,1,1,WHITE,KC,Hospital C,Finance,Management,2015,82118.36944
60412,10.40329266,13.32328796,5.397260189,1,1,BLACK,RM,HQ,Finance,Other,2015,32967.99944
44236,10.9665966,38.88492966,13.16438389,1,1,WHITE,KC,Hospital D,Finance,Coders,2015,57907.17656
61709,10.59451294,30.098629,17.44109535,1,1,WHITE,RM,HQ,Finance,Other,2015,39915.21823
64760,10.83224392,28.94246674,0.331506848,1,1,WHITE,NA,Hospital C,Finance,Other,2015,50627.18274
88012,10.29687977,14.33698654,8.638356209,1,0,WHITE,KC,Hospital B,Finance,Other,2015,29639.99078
83166,11.5525465,16.78630066,2.709589005,0,1,WHITE,KC,HQ,Finance,Management,2015,104041.6419
62841,10.49025154,21.90684891,9.386301041,1,1,BLACK,KC,Hospital A,Finance,Other,2015,35963.20247
69730,10.81776047,33.07123184,12.39452076,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,49899.21088
37062,10.65810585,28.94246674,0.816438377,1,1,ASIAN,NA,Hospital B,Finance,Other,2015,42535.99128
